seed,after_deadlock,after_dl_time,after_throughput,after_drained_clear,before_deadlock,before_dl_time,before_throughput,before_drained_clear
100694,0,194.00,6.0833,1,,,,
100695,0,194.00,6.0774,1,,,,
100696,0,195.00,5.7857,1,,,,
100697,0,195.00,5.9464,1,,,,
100698,0,197.00,6.0595,1,,,,
100699,0,196.00,5.6726,1,,,,
100700,0,195.00,5.9643,1,,,,
100701,0,196.00,6.0119,1,,,,
100702,0,194.00,5.8452,1,,,,
100703,0,195.00,6.2798,1,,,,
100704,0,196.00,6.1488,1,,,,
100705,0,194.00,5.7798,1,,,,
100706,0,195.00,5.7679,1,,,,
100707,0,198.00,6.0536,1,,,,
100708,0,194.00,5.8155,1,,,,
100709,0,195.00,5.9524,1,,,,
100710,0,197.00,5.9107,1,,,,
100711,0,194.00,5.6071,1,,,,
100712,0,197.00,5.9226,1,,,,
100713,1,73.00,1.7143,0,,,,
100714,0,195.00,5.8810,1,,,,
100715,0,195.00,6.0357,1,,,,
100716,0,194.00,6.0060,1,,,,
100717,0,194.00,6.1071,1,,,,
100718,0,195.00,6.0119,1,,,,
100719,0,194.00,6.0298,1,,,,
100720,0,195.00,6.1071,1,,,,
100721,0,194.00,6.0417,1,,,,
100722,0,195.00,6.0893,1,,,,
100723,0,195.00,5.9762,1,,,,
100724,0,196.00,6.1488,1,,,,
100725,0,194.00,5.8095,1,,,,
100726,0,196.00,5.9226,1,,,,
100727,0,194.00,6.0298,1,,,,
100728,0,195.00,6.0119,1,,,,
100729,0,195.00,5.7679,1,,,,
100730,0,196.00,5.8512,1,,,,
100731,0,196.00,5.7679,1,,,,
100732,0,195.00,5.8690,1,,,,
100733,0,195.00,5.7560,1,,,,
100734,0,197.00,5.8214,1,,,,
100735,0,196.00,5.8452,1,,,,
100736,0,195.00,6.2262,1,,,,
100737,0,197.00,6.2143,1,,,,
100738,0,198.00,5.8929,1,,,,
100739,1,75.00,1.8274,0,,,,
100740,0,195.00,5.6250,1,,,,
100741,0,195.00,5.7500,1,,,,
100742,1,44.00,0.6726,0,,,,
100743,1,94.00,2.5357,0,,,,
100744,0,196.00,5.9940,1,,,,
100745,0,199.00,6.0714,1,,,,
100746,0,195.00,5.8512,1,,,,
100747,0,196.00,5.8393,1,,,,
100748,0,196.00,5.9405,1,,,,
100749,0,196.00,5.9464,1,,,,
100750,0,198.00,5.7619,1,,,,
100751,1,170.00,4.9405,0,,,,
100752,0,195.00,5.9405,1,,,,
100753,0,196.00,5.8393,1,,,,
100754,0,195.00,6.1548,1,,,,
100755,0,195.00,6.1548,1,,,,
100756,1,178.00,5.4464,0,,,,
100757,0,195.00,5.7202,1,,,,
100758,1,46.00,0.7202,0,,,,
100759,0,196.00,6.0060,1,,,,
100760,1,125.00,3.3333,0,,,,
100761,0,194.00,5.8571,1,,,,
100762,0,199.00,6.0833,1,,,,
100763,0,198.00,5.9345,1,,,,
100764,1,19.00,0.0000,0,,,,
100765,0,195.00,5.8988,1,,,,
100766,0,195.00,5.9940,1,,,,
100767,1,167.00,5.0833,0,,,,
100768,0,195.00,5.9107,1,,,,
100769,0,194.00,5.8214,1,,,,
100770,0,195.00,5.8393,1,,,,
100771,0,196.00,6.2202,1,,,,
100772,0,196.00,6.1131,1,,,,
100773,0,195.00,5.7440,1,,,,
100774,0,195.00,5.8690,1,,,,
100775,0,201.00,6.1071,1,,,,
100776,0,196.00,6.0536,1,,,,
100777,0,195.00,5.5833,1,,,,
100778,0,198.00,6.0893,1,,,,
100779,1,46.00,0.7619,0,,,,
100780,0,195.00,5.6667,1,,,,
100781,1,29.00,0.1012,0,,,,
100782,0,195.00,6.0893,1,,,,
100783,0,195.00,5.9107,1,,,,
100784,0,195.00,5.7976,1,,,,
100785,1,17.00,0.0000,0,,,,
100786,1,5.00,0.0000,0,,,,
100787,0,198.00,6.0298,1,,,,
100788,0,197.00,5.9345,1,,,,
100789,0,199.00,6.0060,1,,,,
100790,1,150.00,4.5476,0,,,,
100791,0,196.00,5.7679,1,,,,
100792,1,127.00,3.7083,0,,,,
100793,0,200.00,6.1250,1,,,,
100794,0,196.00,5.8869,1,,,,
100795,0,195.00,6.2381,1,,,,
100796,0,194.00,6.0655,1,,,,
100797,0,195.00,5.8036,1,,,,
100798,0,195.00,5.9643,1,,,,
100799,0,195.00,5.9524,1,,,,
100800,0,196.00,6.0595,1,,,,
100801,1,116.00,3.2976,0,,,,
100802,0,194.00,5.7560,1,,,,
100803,0,195.00,6.3274,1,,,,
100804,1,129.00,3.7262,0,,,,
100805,0,198.00,6.0536,1,,,,
100806,1,85.00,2.2500,0,,,,
100807,0,195.00,5.9762,1,,,,
100808,0,197.00,5.9940,1,,,,
100809,0,195.00,5.7321,1,,,,
100810,0,194.00,5.8333,1,,,,
100811,0,197.00,6.3214,1,,,,
100812,0,196.00,6.0179,1,,,,
100813,0,194.00,5.9702,1,,,,
100814,0,195.00,6.0119,1,,,,
100815,1,93.00,2.3810,0,,,,
100816,0,196.00,6.0893,1,,,,
100817,0,195.00,6.1964,1,,,,
100818,0,195.00,5.7679,1,,,,
100819,0,196.00,5.7500,1,,,,
100820,1,9.00,0.0000,0,,,,
100821,0,197.00,5.8631,1,,,,
100822,0,195.00,6.0119,1,,,,
100823,0,194.00,5.9167,1,,,,
100824,1,168.00,5.0238,0,,,,
100825,0,196.00,6.1548,1,,,,
100826,0,195.00,6.0952,1,,,,
100827,0,196.00,6.1071,1,,,,
100828,0,198.00,6.0536,1,,,,
100829,0,195.00,5.9940,1,,,,
100830,0,195.00,6.0417,1,,,,
100831,0,196.00,5.9643,1,,,,
100832,0,196.00,6.1964,1,,,,
100833,1,114.00,3.2440,0,,,,
100834,0,194.00,6.0119,1,,,,
100835,0,195.00,6.0119,1,,,,
100836,0,195.00,6.1071,1,,,,
100837,1,79.00,1.8333,0,,,,
100838,0,196.00,5.8036,1,,,,
100839,0,200.00,6.2917,1,,,,
100840,1,27.00,0.0714,0,,,,
100841,0,196.00,5.8155,1,,,,
100842,0,196.00,5.4286,1,,,,
100843,1,87.00,2.0655,0,,,,
100844,1,30.00,0.1548,0,,,,
100845,0,195.00,5.8036,1,,,,
100846,0,194.00,5.9643,1,,,,
100847,0,196.00,5.8095,1,,,,
100848,0,197.00,6.1250,1,,,,
100849,0,196.00,6.1667,1,,,,
100850,0,195.00,6.1310,1,,,,
100851,0,194.00,6.0298,1,,,,
100852,0,194.00,5.8750,1,,,,
100853,0,201.00,6.2619,1,,,,
100854,1,25.00,0.0000,0,,,,
100855,0,200.00,6.2738,1,,,,
100856,1,157.00,4.4821,0,,,,
100857,0,195.00,5.9464,1,,,,
100858,0,195.00,5.8929,1,,,,
100859,0,195.00,6.1369,1,,,,
100860,0,195.00,5.8631,1,,,,
100861,0,194.00,6.3274,1,,,,
100862,1,168.00,5.0357,0,,,,
100863,0,195.00,6.2798,1,,,,
100864,1,164.00,4.8393,0,,,,
100865,0,195.00,6.1131,1,,,,
100866,0,196.00,6.0536,1,,,,
100867,0,196.00,6.1667,1,,,,
100868,0,196.00,6.0179,1,,,,
100869,0,198.00,6.3214,1,,,,
100870,0,195.00,6.1667,1,,,,
100871,0,195.00,5.8810,1,,,,
100872,1,74.00,1.8571,0,,,,
100873,1,135.00,3.8988,0,,,,
100874,0,195.00,5.9702,1,,,,
100875,1,28.00,0.1131,0,,,,
100876,0,194.00,5.7857,1,,,,
100877,0,198.00,6.1310,1,,,,
100878,0,198.00,6.0119,1,,,,
100879,1,63.00,1.3571,0,,,,
100880,0,195.00,5.7976,1,,,,
100881,1,96.00,2.3988,0,,,,
100882,0,196.00,5.8869,1,,,,
100883,0,197.00,5.7262,1,,,,
100884,0,196.00,5.9405,1,,,,
100885,0,195.00,6.1012,1,,,,
100886,0,195.00,5.8571,1,,,,
100887,0,197.00,6.1905,1,,,,
100888,0,198.00,5.9345,1,,,,
100889,0,195.00,6.0833,1,,,,
100890,0,195.00,5.9940,1,,,,
100891,0,195.00,5.9583,1,,,,
100892,1,191.00,5.8869,0,,,,
100893,0,194.00,6.0417,1,,,,
100894,0,197.00,5.9583,1,,,,
100895,0,195.00,5.9167,1,,,,
100896,1,33.00,0.2679,0,,,,
100897,0,195.00,5.9405,1,,,,
100898,1,109.00,2.9821,0,,,,
100899,0,196.00,5.7857,1,,,,
100900,0,197.00,5.7560,1,,,,
100901,0,196.00,5.9048,1,,,,
100902,0,197.00,5.7738,1,,,,
100903,0,194.00,5.6429,1,,,,
100904,1,124.00,3.5714,0,,,,
100905,0,198.00,6.1905,1,,,,
100906,1,123.00,3.6429,0,,,,
100907,1,39.00,0.4881,0,,,,
100908,0,197.00,6.2560,1,,,,
100909,1,185.00,5.6964,0,,,,
100910,0,195.00,5.7619,1,,,,
100911,0,197.00,6.1429,1,,,,
100912,0,195.00,6.1607,1,,,,
100913,0,194.00,6.0655,1,,,,
100914,1,91.00,2.2381,0,,,,
100915,1,97.00,2.4821,0,,,,
100916,0,196.00,5.8690,1,,,,
100917,0,196.00,5.9881,1,,,,
100918,0,196.00,5.9762,1,,,,
100919,1,150.00,4.4405,0,,,,
100920,0,198.00,6.0893,1,,,,
100921,0,195.00,5.9464,1,,,,
100922,0,196.00,6.3512,1,,,,
100923,0,194.00,5.7500,1,,,,
100924,0,195.00,5.9405,1,,,,
100925,0,198.00,6.0595,1,,,,
100926,1,39.00,0.5119,0,,,,
100927,1,189.00,5.9524,0,,,,
100928,0,195.00,5.6190,1,,,,
100929,1,107.00,2.9821,0,,,,
100930,0,195.00,5.6667,1,,,,
100931,0,195.00,5.6310,1,,,,
100932,1,57.00,1.1786,0,,,,
100933,0,194.00,5.8274,1,,,,
100934,0,195.00,6.0060,1,,,,
100935,0,197.00,6.1607,1,,,,
100936,1,122.00,3.6369,0,,,,
100937,0,195.00,6.0000,1,,,,
100938,0,194.00,6.0179,1,,,,
100939,0,195.00,5.7857,1,,,,
100940,0,194.00,5.8571,1,,,,
100941,0,195.00,5.8333,1,,,,
100942,1,70.00,1.5893,0,,,,
100943,1,27.00,0.0595,0,,,,
100944,1,135.00,3.7679,0,,,,
100945,0,198.00,6.0238,1,,,,
100946,1,81.00,2.1131,0,,,,
100947,0,196.00,5.9524,1,,,,
100948,0,194.00,5.8512,1,,,,
100949,0,195.00,5.9940,1,,,,
100950,1,170.00,5.2500,0,,,,
100951,1,61.00,1.2976,0,,,,
100952,0,194.00,5.6369,1,,,,
100953,0,196.00,6.0298,1,,,,
100954,0,195.00,5.9583,1,,,,
100955,0,196.00,5.9286,1,,,,
100956,0,197.00,5.9881,1,,,,
100957,0,197.00,6.0000,1,,,,
100958,0,196.00,5.8036,1,,,,
100959,0,196.00,5.8274,1,,,,
100960,0,196.00,5.8095,1,,,,
100961,0,195.00,5.6845,1,,,,
100962,0,195.00,6.0476,1,,,,
100963,0,195.00,5.9286,1,,,,
100964,1,112.00,3.2083,0,,,,
100965,0,197.00,6.0536,1,,,,
100966,1,177.00,5.3333,0,,,,
100967,1,102.00,2.6964,0,,,,
100968,0,196.00,5.3750,1,,,,
100969,0,195.00,6.1071,1,,,,
100970,1,78.00,1.9405,0,,,,
100971,0,194.00,5.7798,1,,,,
100972,0,195.00,6.1548,1,,,,
100973,0,197.00,6.0000,1,,,,
100974,0,197.00,6.1131,1,,,,
100975,0,195.00,5.7262,1,,,,
100976,0,194.00,6.1964,1,,,,
100977,0,196.00,6.1964,1,,,,
100978,0,195.00,5.9940,1,,,,
100979,0,195.00,5.8214,1,,,,
100980,0,199.00,6.0833,1,,,,
100981,0,197.00,6.1726,1,,,,
100982,0,198.00,6.1429,1,,,,
100983,1,39.00,0.4583,0,,,,
100984,0,195.00,6.0595,1,,,,
100985,0,195.00,6.1726,1,,,,
100986,0,195.00,6.1726,1,,,,
100987,0,195.00,6.0179,1,,,,
100988,0,195.00,5.9107,1,,,,
100989,0,196.00,5.9821,1,,,,
100990,0,195.00,5.9405,1,,,,
100991,0,195.00,5.9702,1,,,,
100992,1,103.00,2.9048,0,,,,
100993,0,194.00,5.7321,1,,,,
100994,0,201.00,5.9226,1,,,,
100995,0,195.00,5.9167,1,,,,
100996,0,195.00,5.7202,1,,,,
100997,0,196.00,6.0298,1,,,,
100998,1,153.00,4.3750,0,,,,
100999,0,195.00,5.9464,1,,,,
101000,0,196.00,6.0357,1,,,,
101001,1,158.00,4.6310,0,,,,
101002,0,197.00,5.8810,1,,,,
101003,0,194.00,5.9821,1,,,,
101004,0,195.00,6.0417,1,,,,
101005,0,195.00,6.0774,1,,,,
101006,1,5.00,0.0000,0,,,,
101007,0,196.00,5.7976,1,,,,
101008,0,195.00,5.8333,1,,,,
101009,0,194.00,6.0357,1,,,,
101010,0,195.00,6.0298,1,,,,
101011,0,195.00,6.2798,1,,,,
101012,1,91.00,2.4762,0,,,,
101013,0,194.00,5.8929,1,,,,
101014,0,198.00,6.1250,1,,,,
101015,0,195.00,6.0893,1,,,,
101016,1,186.00,5.9702,0,,,,
101017,0,195.00,5.6905,1,,,,
101018,0,195.00,5.7560,1,,,,
101019,1,94.00,2.3571,0,,,,
101020,0,195.00,6.1012,1,,,,
101021,0,198.00,5.8988,1,,,,
101022,0,198.00,6.0714,1,,,,
101023,1,124.00,3.3274,0,,,,
101024,0,195.00,6.0298,1,,,,
101025,0,197.00,6.1369,1,,,,
101026,1,54.00,0.9464,0,,,,
101027,1,162.00,4.7619,0,,,,
101028,1,169.00,4.9167,0,,,,
101029,0,199.00,6.0298,1,,,,
101030,0,196.00,5.9643,1,,,,
101031,1,124.00,3.6667,0,,,,
101032,0,196.00,6.2321,1,,,,
101033,0,194.00,5.9286,1,,,,
101034,0,196.00,5.9345,1,,,,
101035,0,195.00,6.2202,1,,,,
101036,0,195.00,5.8571,1,,,,
101037,1,57.00,1.0952,0,,,,
101038,0,194.00,5.7679,1,,,,
101039,0,195.00,5.6905,1,,,,
101040,0,197.00,6.1845,1,,,,
101041,0,194.00,5.9345,1,,,,
101042,0,195.00,5.8631,1,,,,
101043,0,194.00,5.7738,1,,,,
101044,0,197.00,5.8274,1,,,,
101045,0,195.00,6.0952,1,,,,
101046,0,198.00,6.0060,1,,,,
101047,0,195.00,5.8631,1,,,,
101048,0,194.00,6.0060,1,,,,
101049,1,166.00,5.0774,0,,,,
101050,0,197.00,6.2143,1,,,,
101051,1,68.00,1.4405,0,,,,
101052,0,195.00,6.2262,1,,,,
101053,0,195.00,6.1131,1,,,,
101054,0,194.00,5.6429,1,,,,
101055,1,180.00,5.6726,0,,,,
101056,0,195.00,6.2857,1,,,,
101057,0,194.00,6.1071,1,,,,
101058,0,195.00,5.8750,1,,,,
101059,0,194.00,6.1071,1,,,,
101060,0,194.00,5.8274,1,,,,
101061,0,194.00,6.0476,1,,,,
101062,0,196.00,6.1845,1,,,,
101063,0,194.00,6.0476,1,,,,
101064,0,201.00,6.1964,1,,,,
101065,0,197.00,6.0357,1,,,,
101066,0,195.00,5.6071,1,,,,
101067,0,195.00,5.9405,1,,,,
101068,1,41.00,0.5833,0,,,,
101069,0,197.00,5.7738,1,,,,
101070,0,199.00,5.9345,1,,,,
101071,0,194.00,6.1548,1,,,,
101072,0,195.00,6.1964,1,,,,
101073,0,198.00,6.1071,1,,,,
101074,0,195.00,6.0000,1,,,,
101075,0,196.00,6.1548,1,,,,
101076,0,195.00,5.7321,1,,,,
101077,0,195.00,6.0179,1,,,,
101078,0,196.00,6.0357,1,,,,
101079,0,195.00,6.0119,1,,,,
101080,0,195.00,5.9940,1,,,,
101081,0,195.00,5.8631,1,,,,
101082,0,195.00,5.6369,1,,,,
101083,0,196.00,6.0714,1,,,,
101084,0,195.00,5.7857,1,,,,
101085,0,194.00,5.8095,1,,,,
101086,1,165.00,4.9345,0,,,,
101087,0,194.00,6.1310,1,,,,
101088,0,195.00,6.0060,1,,,,
101089,0,196.00,5.7798,1,,,,
101090,0,195.00,5.8929,1,,,,
101091,0,195.00,5.7202,1,,,,
101092,1,181.00,5.5000,0,,,,
101093,0,194.00,5.9583,1,,,,
101094,0,197.00,5.9940,1,,,,
101095,0,196.00,6.0595,1,,,,
101096,0,196.00,5.7202,1,,,,
101097,0,195.00,5.9643,1,,,,
101098,0,196.00,6.3274,1,,,,
101099,0,197.00,5.9643,1,,,,
101100,0,200.00,5.8333,1,,,,
101101,0,196.00,6.0536,1,,,,
101102,0,195.00,5.7083,1,,,,
101103,0,195.00,6.1548,1,,,,
101104,0,195.00,5.5179,1,,,,
101105,0,196.00,6.1488,1,,,,
101106,1,102.00,2.8036,0,,,,
101107,1,49.00,0.9048,0,,,,
101108,1,134.00,3.7976,0,,,,
101109,0,196.00,6.1369,1,,,,
101110,0,195.00,5.8036,1,,,,
101111,0,199.00,5.8393,1,,,,
101112,0,196.00,5.8631,1,,,,
101113,0,197.00,6.1607,1,,,,
101114,0,195.00,5.9821,1,,,,
101115,0,195.00,5.5298,1,,,,
101116,0,194.00,5.8690,1,,,,
101117,0,197.00,6.0655,1,,,,
101118,0,198.00,6.1369,1,,,,
101119,0,195.00,6.1488,1,,,,
101120,1,156.00,4.5238,0,,,,
101121,0,194.00,5.7500,1,,,,
101122,0,195.00,5.8750,1,,,,
101123,0,199.00,6.3036,1,,,,
101124,0,194.00,5.8214,1,,,,
101125,0,196.00,5.8988,1,,,,
101126,0,196.00,5.7083,1,,,,
101127,0,195.00,5.5952,1,,,,
101128,0,194.00,5.9286,1,,,,
101129,0,195.00,6.0238,1,,,,
101130,0,195.00,6.1786,1,,,,
101131,0,197.00,6.0595,1,,,,
101132,0,197.00,6.0952,1,,,,
101133,1,41.00,0.5298,0,,,,
101134,0,194.00,5.6190,1,,,,
101135,0,194.00,6.0833,1,,,,
101136,1,126.00,3.5714,0,,,,
101137,0,195.00,6.0119,1,,,,
101138,0,198.00,5.7381,1,,,,
101139,0,197.00,5.9643,1,,,,
101140,1,164.00,4.7619,0,,,,
101141,0,195.00,6.0060,1,,,,
101142,1,144.00,4.2202,0,,,,
101143,0,195.00,5.7202,1,,,,
101144,0,194.00,6.0536,1,,,,
101145,0,195.00,6.1071,1,,,,
101146,1,154.00,4.6310,0,,,,
101147,0,194.00,6.2679,1,,,,
101148,0,194.00,5.6488,1,,,,
101149,1,185.00,5.5655,0,,,,
101150,0,195.00,5.9702,1,,,,
101151,0,196.00,5.5714,1,,,,
101152,1,137.00,4.1548,0,,,,
101153,0,194.00,5.7500,1,,,,
101154,0,195.00,6.1250,1,,,,
101155,0,196.00,6.0417,1,,,,
101156,0,197.00,5.5655,1,,,,
101157,0,194.00,5.5833,1,,,,
101158,0,194.00,6.0119,1,,,,
101159,0,197.00,5.9583,1,,,,
101160,0,194.00,5.9464,1,,,,
101161,0,195.00,5.5119,1,,,,
101162,0,195.00,6.1250,1,,,,
101163,0,194.00,5.8333,1,,,,
101164,0,194.00,6.0833,1,,,,
101165,0,194.00,5.9643,1,,,,
101166,0,195.00,6.2560,1,,,,
101167,0,195.00,5.8452,1,,,,
101168,1,126.00,3.7560,0,,,,
101169,0,196.00,5.8690,1,,,,
101170,0,195.00,5.9583,1,,,,
101171,0,195.00,5.9762,1,,,,
101172,0,195.00,6.0238,1,,,,
101173,0,195.00,5.7202,1,,,,
101174,0,198.00,6.2202,1,,,,
101175,0,195.00,5.7083,1,,,,
101176,0,195.00,5.9524,1,,,,
101177,0,202.00,5.9524,1,,,,
101178,0,195.00,5.8690,1,,,,
101179,0,196.00,5.5833,1,,,,
101180,0,198.00,5.9643,1,,,,
101181,0,195.00,5.6429,1,,,,
101182,0,198.00,6.1071,1,,,,
101183,0,194.00,5.8631,1,,,,
101184,0,196.00,5.8810,1,,,,
101185,0,196.00,5.8571,1,,,,
101186,0,195.00,5.8750,1,,,,
101187,0,197.00,6.1726,1,,,,
101188,0,197.00,6.2560,1,,,,
101189,0,195.00,5.8631,1,,,,
101190,1,54.00,1.0714,0,,,,
101191,0,194.00,5.8571,1,,,,
101192,0,195.00,5.8214,1,,,,
101193,0,196.00,5.6488,1,,,,
101194,0,196.00,5.9940,1,,,,
101195,0,196.00,6.0060,1,,,,
101196,0,196.00,6.3571,1,,,,
101197,0,196.00,6.0298,1,,,,
101198,0,196.00,6.1071,1,,,,
101199,1,172.00,5.2738,0,,,,
101200,0,196.00,6.0536,1,,,,
101201,0,196.00,5.9286,1,,,,
101202,0,195.00,5.9940,1,,,,
101203,0,195.00,6.0417,1,,,,
101204,0,194.00,5.9405,1,,,,
101205,1,35.00,0.2976,0,,,,
101206,0,195.00,6.0000,1,,,,
101207,1,4.00,0.0000,0,,,,
101208,0,197.00,6.2440,1,,,,
101209,0,198.00,6.0714,1,,,,
101210,0,195.00,5.9405,1,,,,
101211,1,49.00,0.8690,0,,,,
101212,0,198.00,6.2321,1,,,,
101213,0,196.00,5.8929,1,,,,
101214,0,196.00,5.9821,1,,,,
101215,0,194.00,5.6726,1,,,,
101216,1,101.00,2.5833,0,,,,
101217,0,195.00,6.0060,1,,,,
101218,0,195.00,5.7679,1,,,,
101219,1,67.00,1.5000,0,,,,
101220,0,196.00,6.0298,1,,,,
101221,1,64.00,1.4226,0,,,,
101222,0,197.00,5.9702,1,,,,
101223,0,195.00,5.8929,1,,,,
101224,0,194.00,6.1607,1,,,,
101225,0,195.00,5.9702,1,,,,
101226,0,194.00,5.9405,1,,,,
101227,0,198.00,6.1786,1,,,,
101228,0,195.00,6.0655,1,,,,
101229,0,197.00,6.1131,1,,,,
101230,0,197.00,6.1726,1,,,,
101231,0,194.00,6.2560,1,,,,
101232,0,197.00,6.2917,1,,,,
101233,0,196.00,6.1667,1,,,,
101234,0,196.00,5.8095,1,,,,
101235,0,196.00,6.1190,1,,,,
101236,0,195.00,5.6905,1,,,,
101237,0,195.00,5.7024,1,,,,
101238,0,195.00,5.8452,1,,,,
101239,0,194.00,5.8929,1,,,,
101240,0,196.00,5.6964,1,,,,
101241,1,189.00,5.8512,0,,,,
101242,1,155.00,4.6250,0,,,,
101243,1,67.00,1.5476,0,,,,
101244,0,195.00,6.2560,1,,,,
101245,0,197.00,6.0179,1,,,,
101246,0,198.00,6.0298,1,,,,
101247,0,195.00,5.8631,1,,,,
101248,0,197.00,6.0476,1,,,,
101249,0,195.00,5.7083,1,,,,
101250,0,197.00,6.0536,1,,,,
101251,1,146.00,4.3393,0,,,,
101252,0,195.00,6.1667,1,,,,
101253,0,197.00,6.2798,1,,,,
101254,0,194.00,6.0833,1,,,,
101255,0,194.00,5.8393,1,,,,
101256,0,197.00,5.7202,1,,,,
101257,0,199.00,6.1071,1,,,,
101258,0,195.00,6.0298,1,,,,
101259,0,196.00,5.6905,1,,,,
101260,0,196.00,6.0774,1,,,,
101261,0,195.00,5.9940,1,,,,
101262,1,83.00,2.0357,0,,,,
101263,0,196.00,5.9524,1,,,,
101264,1,180.00,5.6250,0,,,,
101265,0,198.00,5.8512,1,,,,
101266,0,196.00,6.0893,1,,,,
101267,1,165.00,5.0774,0,,,,
101268,0,197.00,5.8631,1,,,,
101269,0,195.00,5.7857,1,,,,
101270,0,196.00,5.9107,1,,,,
101271,0,197.00,6.1310,1,,,,
101272,0,196.00,6.3393,1,,,,
101273,0,196.00,6.1250,1,,,,
101274,1,161.00,4.8631,0,,,,
101275,0,196.00,5.7024,1,,,,
101276,0,195.00,6.0952,1,,,,
101277,0,194.00,5.9107,1,,,,
101278,1,55.00,1.1488,0,,,,
101279,0,196.00,6.1548,1,,,,
101280,0,198.00,6.1310,1,,,,
101281,0,195.00,5.9524,1,,,,
101282,0,195.00,5.6905,1,,,,
101283,0,195.00,6.3452,1,,,,
101284,0,196.00,6.0476,1,,,,
101285,0,196.00,5.7917,1,,,,
101286,0,195.00,6.1369,1,,,,
101287,0,195.00,6.1310,1,,,,
101288,0,196.00,5.8988,1,,,,
101289,1,62.00,1.3036,0,,,,
101290,0,195.00,5.7083,1,,,,
101291,0,197.00,6.1786,1,,,,
101292,0,195.00,5.8393,1,,,,
101293,0,194.00,5.7083,1,,,,
101294,0,194.00,5.9405,1,,,,
101295,0,198.00,6.0060,1,,,,
101296,1,126.00,3.7500,0,,,,
101297,0,195.00,5.6310,1,,,,
101298,0,194.00,6.1488,1,,,,
101299,0,195.00,6.1310,1,,,,
101300,0,195.00,5.8631,1,,,,
101301,1,59.00,1.2262,0,,,,
101302,1,127.00,3.5655,0,,,,
101303,0,194.00,5.6964,1,,,,
101304,0,196.00,5.9583,1,,,,
101305,0,195.00,5.8512,1,,,,
101306,0,195.00,6.2262,1,,,,
101307,0,198.00,6.2857,1,,,,
101308,0,195.00,5.9762,1,,,,
101309,0,196.00,5.7083,1,,,,
101310,0,196.00,6.0714,1,,,,
101311,0,195.00,5.9762,1,,,,
101312,0,196.00,6.1250,1,,,,
101313,1,115.00,3.3036,0,,,,
101314,0,195.00,6.0476,1,,,,
101315,1,61.00,1.2738,0,,,,
101316,1,22.00,0.0000,0,,,,
101317,0,195.00,5.7262,1,,,,
101318,0,196.00,5.8452,1,,,,
101319,0,195.00,6.0536,1,,,,
101320,1,27.00,0.0714,0,,,,
101321,1,171.00,5.1429,0,,,,
101322,1,58.00,1.1250,0,,,,
101323,1,143.00,4.0833,0,,,,
101324,1,57.00,1.1845,0,,,,
101325,0,196.00,5.9286,1,,,,
101326,1,99.00,2.5595,0,,,,
101327,1,120.00,3.5655,0,,,,
101328,0,195.00,5.7381,1,,,,
101329,0,195.00,5.9286,1,,,,
101330,0,196.00,6.1845,1,,,,
101331,0,195.00,5.9702,1,,,,
101332,1,94.00,2.4643,0,,,,
101333,1,152.00,4.5238,0,,,,
101334,0,197.00,5.7024,1,,,,
101335,0,195.00,6.0952,1,,,,
101336,0,194.00,5.7262,1,,,,
101337,0,202.00,5.9702,1,,,,
101338,0,195.00,5.7798,1,,,,
101339,1,129.00,3.6012,0,,,,
101340,0,194.00,5.8929,1,,,,
101341,0,194.00,5.8036,1,,,,
101342,0,195.00,6.2143,1,,,,
101343,0,197.00,6.1964,1,,,,
101344,0,196.00,6.0357,1,,,,
101345,0,197.00,5.8393,1,,,,
101346,0,194.00,6.0476,1,,,,
101347,0,196.00,6.3036,1,,,,
101348,0,201.00,6.0893,1,,,,
101349,0,195.00,5.6667,1,,,,
101350,0,195.00,5.8333,1,,,,
101351,0,194.00,5.8869,1,,,,
101352,0,199.00,5.9821,1,,,,
101353,0,197.00,6.1012,1,,,,
101354,0,195.00,5.8036,1,,,,
101355,0,195.00,5.7143,1,,,,
101356,0,198.00,5.9881,1,,,,
101357,0,196.00,5.9702,1,,,,
101358,0,196.00,6.1012,1,,,,
101359,0,195.00,5.7679,1,,,,
101360,0,194.00,5.7738,1,,,,
101361,0,195.00,5.7560,1,,,,
101362,0,196.00,5.8929,1,,,,
101363,0,197.00,6.0655,1,,,,
101364,0,198.00,6.2143,1,,,,
101365,0,195.00,5.9345,1,,,,
101366,0,195.00,5.7798,1,,,,
101367,0,194.00,6.1786,1,,,,
101368,0,195.00,6.0417,1,,,,
101369,0,197.00,5.8750,1,,,,
101370,0,194.00,5.9762,1,,,,
101371,1,123.00,3.4405,0,,,,
101372,0,195.00,5.8274,1,,,,
101373,0,194.00,5.7500,1,,,,
101374,0,197.00,6.0774,1,,,,
101375,0,195.00,5.6190,1,,,,
101376,0,197.00,6.1964,1,,,,
101377,0,196.00,5.8690,1,,,,
101378,1,90.00,2.3274,0,,,,
101379,0,195.00,5.7440,1,,,,
101380,0,194.00,6.1190,1,,,,
101381,0,194.00,6.1786,1,,,,
101382,0,194.00,5.9167,1,,,,
101383,0,195.00,5.8333,1,,,,
101384,0,196.00,5.7143,1,,,,
101385,0,197.00,6.0595,1,,,,
101386,0,198.00,6.0060,1,,,,
101387,0,201.00,6.0833,1,,,,
101388,0,196.00,5.8690,1,,,,
101389,0,195.00,6.1488,1,,,,
101390,0,196.00,6.1012,1,,,,
